decade,word,tf
1600-1650,archconfratern,1
1600-1650,areskin,2
1600-1650,argent,1
1600-1650,argentorati,1
1600-1650,arm,35
1600-1650,armori,14
1600-1650,ascetica,1
1600-1650,ass,1
1600-1650,au,1
1600-1650,augusti,1
1600-1650,augustin,1
1600-1650,augustu,2
1600-1650,auream,1
1600-1650,ausserdem,1
1600-1650,author,1
1600-1650,avbriana,1
1600-1650,back,1
1600-1650,baerl,1
1600-1650,battista,1
1600-1650,bear,1
1600-1650,beigef,1
1600-1650,benedict,2
1600-1650,bergk,1
1600-1650,berlin,1
1600-1650,bey,2
1600-1650,beze,1
1600-1650,bibliographiqu,1
1600-1650,bibliopolio,1
1600-1650,bilt,1
1600-1650,black,5
1600-1650,blank,4
1600-1650,book,1
1600-1650,booklabel,2
1600-1650,bookmark,1
1600-1650,bookplat,16
1600-1650,border,2
1600-1650,bottom,1
1600-1650,bri,2
1600-1650,brief,1
1600-1650,british,1
1600-1650,brown,1
1600-1650,brunesiu,1
1600-1650,buchbindern,1
1600-1650,buchhendlern,1
1600-1650,buchtruck,1
1600-1650,bullam,1
1600-1650,camerariu,1
1600-1650,camerlengo,8
1600-1650,capita,1
1600-1650,capponi,1
1600-1650,cardin,10
1600-1650,caroli,1
1600-1650,carter,1
1600-1650,catalogu,2
1600-1650,catchword,1
1600-1650,celebr,1
1600-1650,centuri,3
1600-1650,cesi,2
1600-1650,charact,1
1600-1650,charl,3
1600-1650,chauncey,1
1600-1650,chester,1
1600-1650,chevali,1
1600-1650,christi,1
1600-1650,christoph,1
1600-1650,christophorvm,1
1600-1650,chronogramm,2
1600-1650,church,1
1600-1650,citi,2
1600-1650,clasp,1
1600-1650,clement,6
1600-1650,clerk,2
1600-1650,coat,35
1600-1650,colleg,1
1600-1650,collegij,1
1600-1650,colophon,2
1600-1650,commentariu,1
1600-1650,conist,1
1600-1650,connect,1
1600-1650,conradi,1
1600-1650,constantijn,1
1600-1650,contemporari,1
1600-1650,copi,3
1600-1650,cornaro,1
1600-1650,coronationi,1
1600-1650,counterfeit,1
1600-1650,cramoisi,2
1600-1650,dagger,1
1600-1650,daniel,1
1600-1650,darin,1
1600-1650,daselbst,1
1600-1650,date,6
1600-1650,david,1
1600-1650,de,11
1600-1650,dearmqu,1
1600-1650,decemb,1
1600-1650,decembri,1
1600-1650,decor,1
1600-1650,dell,1
1600-1650,den,1
1600-1650,deorum,1
1600-1650,depart,1
1600-1650,der,2
1600-1650,di,1
1600-1650,die,1
1600-1650,differ,1
1600-1650,digitis,5
1600-1650,dissert,1
1600-1650,distinct,1
1600-1650,divis,1
1600-1650,donato,2
1600-1650,dono,1
1600-1650,druggist,1
1600-1650,dt,1
1600-1650,earl,3
1600-1650,earlier,2
1600-1650,ed,11
1600-1650,edgcott,1
1600-1650,edinburgh,2
1600-1650,edit,2
1600-1650,editor,1
1600-1650,edward,8
1600-1650,eigenem,2
1600-1650,eignem,1
1600-1650,emblem,1
1600-1650,en,2
1600-1650,end,1
1600-1650,endpap,2
1600-1650,engrav,5
1600-1650,enth,1
1600-1650,episcop,1
1600-1650,eras,2
1600-1650,erscheinungsvermerk,1
1600-1650,esqr,3
1600-1650,establish,1
1600-1650,estc,80
1600-1650,ex,6
1600-1650,excvdeb,1
1600-1650,extern,5
1600-1650,farqhr,1
1600-1650,feigour,1
1600-1650,ferguson,1
1600-1650,ferrant,1
1600-1650,festschrift,1
1600-1650,figour,1
1600-1650,final,1
1600-1650,first,3
1600-1650,fischeri,1
1600-1650,flyleaf,1
1600-1650,follow,1
1600-1650,foot,1
1600-1650,former,1
1600-1650,fort,2
1600-1650,fraktur,3
1600-1650,franc,1
1600-1650,francesco,1
1600-1650,francoforti,1
1600-1650,francofurti,1
1600-1650,francofvrti,1
1600-1650,free,2
1600-1650,front,17
1600-1650,gedruckt,2
1600-1650,gener,6
1600-1650,georg,3
1600-1650,georgii,1
1600-1650,gerard,1
1600-1650,gerardi,1
1600-1650,getruckt,1
1600-1650,gilt,8
1600-1650,giovanni,5
1600-1650,girolamo,4
1600-1650,gorlicii,1
1600-1650,gotthard,1
1600-1650,gotthardi,1
1600-1650,greek,3
1600-1650,green,1
1600-1650,griech,1
1600-1650,gulielmu,1
1600-1650,hadinton,3
1600-1650,haeredum,1
1600-1650,hailcton,8
1600-1650,hand,6
1600-1650,handbuch,1
1600-1650,hanouiæ,1
1600-1650,hanovia,1
1600-1650,haultin,1
1600-1650,head,1
1600-1650,heid,2
1600-1650,helmstedt,1
1600-1650,henryson,1
1600-1650,heriti,1
1600-1650,hierosm,1
1600-1650,hippocr,1
1600-1650,hirschberg,1
1600-1650,honbl,3
1600-1650,horatiu,1
1600-1650,hugh,1
1600-1650,huygen,1
1600-1650,im,1
1600-1650,impensi,2
1600-1650,imprint,22
1600-1650,includ,16
1600-1650,index,4
1600-1650,indvperatori,1
1600-1650,inform,1
1600-1650,ingolstadt,1
1600-1650,ink,2
1600-1650,inn,1
1600-1650,innoc,4
1600-1650,inscript,13
1600-1650,interleav,1
1600-1650,intimo,1
1600-1650,ioanni,1
1600-1650,iohanni,1
1600-1650,irregular,1
1600-1650,israel,1
1600-1650,issu,1
1600-1650,item,8
1600-1650,iurati,1
1600-1650,iv,1
1600-1650,ja,1
1600-1650,jar,1
1600-1650,jena,4
1600-1650,jesuit,1
1600-1650,jn,1
1600-1650,jo,1
1600-1650,joanna,1
1600-1650,johann,4
1600-1650,john,1
1600-1650,join,1
1600-1650,joint,1
1600-1650,josia,1
1600-1650,june,2
1600-1650,justic,2
1600-1650,kallen,1
1600-1650,kennedi,2
1600-1650,king,1
1600-1650,la,2
1600-1650,label,2
1600-1650,lambert,1
1600-1650,last,2
1600-1650,late,1
1600-1650,latin,1
1600-1650,le,3
1600-1650,leaf,5
1600-1650,least,1
1600-1650,leav,4
1600-1650,libellv,1
1600-1650,libr,1
1600-1650,librari,8
1600-1650,lincoln,1
1600-1650,literaturgeschicht,1
1600-1650,liverpool,1
1600-1650,lomellini,4
1600-1650,lomellino,1
1600-1650,lord,3
1600-1650,lorenzo,3
1600-1650,lovanii,1
1600-1650,luigi,1
1600-1650,lumisden,1
1600-1650,lvtetia,1
1600-1650,madan,1
1600-1650,manuscript,6
1600-1650,map,1
1600-1650,marchianu,1
1600-1650,margin,1
1600-1650,marot,1
1600-1650,marriag,1
1600-1650,matthia,1
1600-1650,may,1
1600-1650,mdcxxxii,1
1600-1650,medi,1
1600-1650,medicamenti,1
1600-1650,medicamentosum,1
1600-1650,meietum,1
1600-1650,melro,3
1600-1650,mi,1
1600-1650,microfich,1
1600-1650,microfilm,27
1600-1650,microopaqu,2
1600-1650,midl,1
1600-1650,midst,1
1600-1650,mikrofich,20
1600-1650,mit,3
1600-1650,moenum,1
1600-1650,morocco,8
1600-1650,motu,1
1600-1650,mri,1
1600-1650,nach,1
1600-1650,name,1
1600-1650,nebenii,1
1600-1650,nivelliana,2
1600-1650,note,2
1600-1650,nr,1
1600-1650,number,7
1600-1650,offici,1
1600-1650,officina,6
1600-1650,one,2
1600-1650,oraculum,1
1600-1650,oratiion,1
1600-1650,origin,17
1600-1650,other,1
1600-1650,ownership,3
1600-1650,page,17
1600-1650,pagin,1
1600-1650,pamphlet,1
1600-1650,par,2
1600-1650,parisii,4
1600-1650,parisiorvm,1
1600-1650,part,10
1600-1650,partli,2
1600-1650,pastedown,15
1600-1650,paul,6
1600-1650,peter,2
1600-1650,petri,1
1600-1650,petrum,1
1600-1650,philosophica,1
1600-1650,pier,2
1600-1650,pii,1
1600-1650,plagu,1
1600-1650,plantiniana,1
1600-1650,poem,1
1600-1650,ponto,1
1600-1650,preced,2
1600-1650,prefac,2
1600-1650,president,1
1600-1650,pressmark,1
1600-1650,pressmarl,1
1600-1650,primeros,1
1600-1650,print,1
1600-1650,printer,1
1600-1650,programmat,5
1600-1650,project,5
1600-1650,proprio,1
1600-1650,prostat,1
1600-1650,proven,4
1600-1650,pseavm,1
1600-1650,pt,3
1600-1650,public,2
1600-1650,publish,2
1600-1650,punctuat,3
1600-1650,pvrgantibv,1
1600-1650,raggi,3
1600-1650,rapaccioli,1
1600-1650,raphelengivm,1
1600-1650,rassfeld,1
1600-1650,read,3
1600-1650,recit,1
1600-1650,record,5
1600-1650,recto,2
1600-1650,red,2
1600-1650,refer,2
1600-1650,reider,1
1600-1650,repeat,1
1600-1650,reprint,1
1600-1650,respect,1
1600-1650,respond,1
1600-1650,rhamba,1
1600-1650,richteri,1
1600-1650,right,3
1600-1650,rihelij,1
1600-1650,rime,1
1600-1650,rivii,1
1600-1650,robertson,1
1600-1650,robertum,1
1600-1650,robertvm,1
1600-1650,rochel,2
1600-1650,roma,1
1600-1650,rome,2
1600-1650,rungen,1
1600-1650,sanctum,1
1600-1650,saur,20
1600-1650,saurii,1
1600-1650,schlesien,1
1600-1650,scot,1
1600-1650,scotland,7
1600-1650,scottish,2
1600-1650,sebastiani,1
1600-1650,sebastianum,1
1600-1650,second,3
1600-1650,seminari,1
1600-1650,sempl,1
1600-1650,separ,8
1600-1650,seri,1
1600-1650,set,1
1600-1650,sever,1
1600-1650,shaaber,1
1600-1650,sheet,1
1600-1650,sig,1
1600-1650,sign,4
1600-1650,signatur,2
1600-1650,silk,1
1600-1650,sir,1
1600-1650,six,1
1600-1650,spain,1
1600-1650,ss,2
1600-1650,stamp,1
1600-1650,stc,6
1600-1650,steel,2
1600-1650,sthamilton,2
1600-1650,strada,1
1600-1650,strade,1
1600-1650,sumptibu,1
1600-1650,superscript,3
1600-1650,susanna,1
1600-1650,syd,3
1600-1650,taverna,1
1600-1650,teilw,4
1600-1650,text,6
1600-1650,theodor,2
1600-1650,these,2
1600-1650,thesi,4
1600-1650,thoma,6
1600-1650,thomason,16
1600-1650,three,2
1600-1650,throughout,1
1600-1650,time,1
1600-1650,titelbl,3
1600-1650,titl,18
1600-1650,titlepag,13
1600-1650,togeth,1
1600-1650,top,1
1600-1650,tractatu,1
1600-1650,transcrib,1
1600-1650,translat,2
1600-1650,transliter,1
1600-1650,tristibu,1
1600-1650,truckerey,1
1600-1650,two,2
1600-1650,typ,1
1600-1650,typi,3
1600-1650,typographica,1
1600-1650,typographum,1
1600-1650,univers,7
1600-1650,upper,1
1600-1650,urban,11
1600-1650,urg,1
1600-1650,urquhart,1
1600-1650,use,1
1600-1650,van,1
1600-1650,vander,1
1600-1650,variou,1
1600-1650,venetii,1
1600-1650,verlegung,1
1600-1650,verso,4
1600-1650,viii,17
1600-1650,vita,1
1600-1650,vittrici,1
1600-1650,vnd,1
1600-1650,voegelini,1
1600-1650,volum,7
1600-1650,von,2
1600-1650,vorlageform,1
1600-1650,wast,1
1600-1650,werk,1
1600-1650,whyte,1
1600-1650,willem,2
1600-1650,willieriano,1
1600-1650,wing,6
1600-1650,without,1
1600-1650,wittenbach,1
1600-1650,wolfgangi,1
1600-1650,woodcut,37
1600-1650,wrotin,2
1600-1650,xerox,1
1600-1650,xviie,1
1600-1650,xxij,1
1600-1650,xyland,1
1600-1650,zum,1
1650-1700,aan,1
1650-1700,account,2
1650-1700,act,1
1650-1700,action,1
1650-1700,actual,7
1650-1700,addit,5
1650-1700,advoc,1
1650-1700,aereskin,1
1650-1700,aerskin,1
1650-1700,aldi,14
1650-1700,alexand,2
1650-1700,allexr,1
1650-1700,alli,1
1650-1700,alonso,1
1650-1700,also,3
1650-1700,altieri,9
1650-1700,alva,2
1650-1700,amdmaddi,1
1650-1700,andrea,1
1650-1700,angel,2
1650-1700,announc,1
1650-1700,anonym,4
1650-1700,antonio,2
1650-1700,apostolica,4
1650-1700,april,3
1650-1700,apriranno,1
1650-1700,ar,1
1650-1700,areskin,1
1650-1700,arm,42
1650-1700,armori,4
1650-1700,around,1
1650-1700,arrow,1
1650-1700,assumpt,1
1650-1700,astal,1
1650-1700,auction,1
1650-1700,auditor,4
1650-1700,author,5
1650-1700,avail,1
1650-1700,baird,1
1650-1700,barbara,19
1650-1700,barberini,1
1650-1700,becam,2
1650-1700,belong,1
1650-1700,beneuento,1
1650-1700,bestow,1
1650-1700,bibl,1
1650-1700,bibliograph,1
1650-1700,blank,5
1650-1700,blind,1
1650-1700,board,1
1650-1700,boke,1
1650-1700,bonaccursio,1
1650-1700,bonifacij,1
1650-1700,book,5
1650-1700,bookplat,7
1650-1700,border,4
1650-1700,borniu,1
1650-1700,bought,2
1650-1700,bound,1
1650-1700,boyl,1
1650-1700,brief,2
1650-1700,brodi,2
1650-1700,bryan,1
1650-1700,buonaccorsi,1
1650-1700,burnet,1
1650-1700,calf,1
1650-1700,california,19
1650-1700,camera,5
1650-1700,camerlengo,8
1650-1700,campbel,2
1650-1700,capac,1
1650-1700,caption,2
1650-1700,cardin,10
1650-1700,carlo,1
1650-1700,carpegna,1
1650-1700,carri,1
1650-1700,carrillo,1
1650-1700,castilla,1
1650-1700,cat,1
1650-1700,cathcart,1
1650-1700,center,19
1650-1700,central,1
1650-1700,centuri,2
1650-1700,ch,1
1650-1700,chalic,1
1650-1700,charact,1
1650-1700,charl,2
1650-1700,chief,1
1650-1700,christophoru,1
1650-1700,church,2
1650-1700,cibo,1
1650-1700,citi,3
1650-1700,clement,13
1650-1700,clementina,1
1650-1700,clerk,1
1650-1700,coat,40
1650-1700,coberu,1
1650-1700,coll,1
1650-1700,collombat,1
1650-1700,colophon,5
1650-1700,column,1
1650-1700,commun,1
1650-1700,complecten,1
1650-1700,concordia,1
1650-1700,congregatio,1
1650-1700,congregation,1
1650-1700,conservatori,1
1650-1700,consist,1
1650-1700,contain,1
1650-1700,continu,1
1650-1700,cook,1
1650-1700,copi,2
1650-1700,cork,1
1650-1700,corsini,1
1650-1700,cost,1
1650-1700,crest,1
1650-1700,crop,2
1650-1700,cs,1
1650-1700,curant,1
1650-1700,da,1
1650-1700,dalla,1
1650-1700,date,4
1650-1700,david,1
1650-1700,de,15
1650-1700,dean,2
1650-1700,death,1
1650-1700,decis,1
1650-1700,decor,3
1650-1700,decretal,1
1650-1700,decretalium,1
1650-1700,decretum,1
1650-1700,deliru,1
1650-1700,dell,1
1650-1700,della,1
1650-1700,demi,1
1650-1700,den,4
1650-1700,devic,9
1650-1700,di,4
1650-1700,differ,4
1650-1700,digitis,6
1650-1700,dignidad,1
1650-1700,disput,1
1650-1700,dissertatio,1
1650-1700,dogana,1
1650-1700,doganieri,1
1650-1700,donat,1
1650-1700,doubl,1
1650-1700,downward,1
1650-1700,du,1
1650-1700,duncan,1
1650-1700,durdan,1
1650-1700,durden,1
1650-1700,earl,2
1650-1700,earli,19
1650-1700,ed,34
1650-1700,edinburgh,2
1650-1700,edit,2
1650-1700,edward,1
1650-1700,een,1
1650-1700,elect,1
1650-1700,elog,1
1650-1700,elzevi,1
1650-1700,emerix,2
1650-1700,en,1
1650-1700,endpap,4
1650-1700,endroit,1
1650-1700,engrav,6
1650-1700,enter,1
1650-1700,entitl,1
1650-1700,ermin,1
1650-1700,erminoi,1
1650-1700,esq,1
1650-1700,esqr,1
1650-1700,estc,133
1650-1700,et,2
1650-1700,ex,2
1650-1700,extens,1
1650-1700,extern,6
1650-1700,extravagant,2
1650-1700,fabrica,1
1650-1700,face,1
1650-1700,fantoni,2
1650-1700,fatto,1
1650-1700,fauereau,1
1650-1700,ffane,1
1650-1700,filippo,1
1650-1700,final,1
1650-1700,first,2
1650-1700,five,1
1650-1700,flach,1
1650-1700,flaminio,1
1650-1700,flyleaf,1
1650-1700,flyleav,1
1650-1700,follow,1
1650-1700,forma,2
1650-1700,formerli,1
1650-1700,franc,1
1650-1700,francesco,3
1650-1700,franci,1
1650-1700,franzoni,1
1650-1700,free,2
1650-1700,friend,1
1650-1700,front,11
1650-1700,gabriel,1
1650-1700,galant,1
1650-1700,gastaldi,2
1650-1700,gener,7
1650-1700,generali,1
1650-1700,georgiu,1
1650-1700,giacomo,1
1650-1700,gilbert,1
1650-1700,gilt,2
1650-1700,ginetti,1
1650-1700,giovanni,3
1650-1700,girolamo,2
1650-1700,giusepp,1
1650-1700,given,1
1650-1700,gold,1
1650-1700,goldfinch,1
1650-1700,goldsmid,1
1650-1700,goldsmith,1
1650-1700,grand,1
1650-1700,gratiani,1
1650-1700,greek,2
1650-1700,gregorij,1
1650-1700,grimaldi,1
1650-1700,grote,1
1650-1700,gule,1
1650-1700,hage,1
1650-1700,hailcton,1
1650-1700,hand,5
1650-1700,handwritten,1
1650-1700,hebrew,1
1650-1700,heer,1
1650-1700,helmstedt,1
1650-1700,highland,1
1650-1700,histori,2
1650-1700,hold,1
1650-1700,holder,1
1650-1700,honour,1
1650-1700,houdri,1
1650-1700,identifi,1
1650-1700,iena,1
1650-1700,imprint,1
1650-1700,inaugurali,1
1650-1700,includ,11
1650-1700,index,7
1650-1700,individu,1
1650-1700,initi,2
1650-1700,ink,3
1650-1700,inkstamp,1
1650-1700,innoc,17
1650-1700,inquisitioni,1
1650-1700,inscrib,2
1650-1700,inscript,15
1650-1700,insert,1
1650-1700,ioanni,1
1650-1700,ireland,1
1650-1700,irish,1
1650-1700,issu,14
1650-1700,itali,1
1650-1700,item,7
1650-1700,ix,3
1650-1700,jacob,2
1650-1700,jacobu,1
1650-1700,jame,3
1650-1700,jane,1
1650-1700,januarij,1
1650-1700,jena,5
1650-1700,joachimu,1
1650-1700,john,3
1650-1700,journal,1
1650-1700,june,1
1650-1700,jure,1
1650-1700,justic,1
1650-1700,katharin,1
1650-1700,kilbrandon,1
1650-1700,killchattan,1
1650-1700,knuttel,2
1650-1700,koningh,1
1650-1700,la,1
1650-1700,label,1
1650-1700,larroqu,1
1650-1700,last,3
1650-1700,late,1
1650-1700,later,1
1650-1700,latin,1
1650-1700,ld,1
1650-1700,le,4
1650-1700,leaf,6
1650-1700,learn,1
1650-1700,leav,1
1650-1700,leipzig,1
1650-1700,letter,1
1650-1700,li,1
1650-1700,lib,1
1650-1700,librari,2
1650-1700,libri,2
1650-1700,lion,1
1650-1700,list,1
1650-1700,livingstoun,1
1650-1700,lorenzo,1
1650-1700,loui,1
1650-1700,lu,1
1650-1700,luglio,1
1650-1700,madan,1
1650-1700,madrid,1
1650-1700,maggio,1
1650-1700,manuscript,1
1650-1700,march,1
1650-1700,mari,1
1650-1700,maroon,1
1650-1700,mattei,2
1650-1700,matthieu,1
1650-1700,matthii,2
1650-1700,mcalpin,3
1650-1700,member,1
1650-1700,mercur,1
1650-1700,microfich,11
1650-1700,microfilm,58
1650-1700,microopaqu,6
1650-1700,minist,2
1650-1700,modern,19
1650-1700,moray,1
1650-1700,morocco,1
1650-1700,motto,1
1650-1700,mr,3
1650-1700,myln,4
1650-1700,name,5
1650-1700,namepl,1
1650-1700,ncbel,1
1650-1700,negroni,1
1650-1700,nel,1
1650-1700,nella,1
1650-1700,nelson,1
1650-1700,nenbait,1
1650-1700,nerli,1
1650-1700,nicola,1
1650-1700,notariu,1
1650-1700,note,2
1650-1700,number,6
1650-1700,offert,1
1650-1700,one,4
1650-1700,orazio,2
1650-1700,origen,1
1650-1700,origin,1
1650-1700,owen,2
1650-1700,oxinden,1
1650-1700,pa,1
1650-1700,page,13
1650-1700,palau,1
1650-1700,palazzo,1
1650-1700,pale,1
1650-1700,pallavicini,1
1650-1700,paluzzo,9
1650-1700,papaci,1
1650-1700,pari,3
1650-1700,parish,3
1650-1700,parisii,1
1650-1700,parravicini,1
1650-1700,part,10
1650-1700,partli,1
1650-1700,past,1
1650-1700,pastedown,8
1650-1700,paul,13
1650-1700,penc,1
1650-1700,per,1
1650-1700,permit,1
1650-1700,perth,1
1650-1700,peter,13
1650-1700,petri,1
1650-1700,pfennig,1
1650-1700,pio,1
1650-1700,piou,1
1650-1700,point,1
1650-1700,pope,1
1650-1700,portrait,1
1650-1700,possibl,1
1650-1700,praes,1
1650-1700,prefect,1
1650-1700,pregnanc,1
1650-1700,present,2
1650-1700,president,1
1650-1700,presum,12
1650-1700,prima,1
1650-1700,principal,1
1650-1700,print,1
1650-1700,printer,4
1650-1700,pro,2
1650-1700,proclam,3
1650-1700,prodromu,1
1650-1700,producent,1
1650-1700,programmat,6
1650-1700,project,6
1650-1700,proof,1
1650-1700,prossima,1
1650-1700,proven,6
1650-1700,pt,2
1650-1700,public,1
1650-1700,publish,1
1650-1700,punctuat,6
1650-1700,puntuat,1
1650-1700,purchas,1
1650-1700,queen,1
1650-1700,quelqu,1
1650-1700,questo,1
1650-1700,raggi,1
1650-1700,raleigh,1
1650-1700,ranuzio,1
1650-1700,read,2
1650-1700,real,1
1650-1700,record,6
1650-1700,recto,1
1650-1700,reductu,1
1650-1700,refer,3
1650-1700,remark,1
1650-1700,repli,1
1650-1700,respond,1
1650-1700,reuerenda,1
1650-1700,reuerendissimo,1
1650-1700,reverend,1
1650-1700,reverenda,1
1650-1700,revers,1
1650-1700,ribbon,1
1650-1700,riccardu,1
1650-1700,richard,1
1650-1700,robert,3
1650-1700,roman,1
1650-1700,romana,7
1650-1700,rome,3
1650-1700,rose,1
1650-1700,roseberi,1
1650-1700,rota,6
1650-1700,rouen,1
1650-1700,royal,3
1650-1700,runtzleru,1
1650-1700,saltir,1
1650-1700,sancta,1
1650-1700,santa,19
1650-1700,savoia,1
1650-1700,scotland,14
1650-1700,script,1
1650-1700,sebastiano,1
1650-1700,seccomb,1
1650-1700,second,3
1650-1700,sedulit,1
1650-1700,seem,1
1650-1700,seil,1
1650-1700,sent,1
1650-1700,separ,3
1650-1700,septemb,1
1650-1700,seri,1
1650-1700,set,2
1650-1700,sextum,1
1650-1700,shall,1
1650-1700,shaw,1
1650-1700,shill,2
1650-1700,short,1
1650-1700,shour,1
1650-1700,si,1
1650-1700,siam,1
1650-1700,sign,2
1650-1700,signet,1
1650-1700,smith,1
1650-1700,societi,3
1650-1700,sommer,1
1650-1700,son,1
1650-1700,sponsor,19
1650-1700,ss,13
1650-1700,stamp,3
1650-1700,steel,2
1650-1700,strade,1
1650-1700,strasbourg,1
1650-1700,succeed,1
1650-1700,suevu,1
1650-1700,suiss,1
1650-1700,sutherland,1
1650-1700,switzerland,1
1650-1700,taja,1
1650-1700,taken,1
1650-1700,tenersi,1
1650-1700,terminando,1
1650-1700,text,7
1650-1700,thanksgiv,1
1650-1700,thesi,10
1650-1700,thoma,1
1650-1700,thomason,10
1650-1700,thomson,1
1650-1700,three,3
1650-1700,tie,1
1650-1700,titl,16
1650-1700,titlepag,8
1650-1700,took,1
1650-1700,tourneux,1
1650-1700,tp,1
1650-1700,translat,2
1650-1700,transliter,2
1650-1700,turtl,1
1650-1700,tutt,1
1650-1700,tutto,1
1650-1700,two,4
1650-1700,typograph,1
1650-1700,unidentifi,2
1650-1700,uniuersali,1
1650-1700,univers,28
1650-1700,upper,1
1650-1700,ursula,1
1650-1700,use,1
1650-1700,van,2
1650-1700,vere,1
1650-1700,verso,4
1650-1700,viam,1
1650-1700,vicar,1
1650-1700,vignett,1
1650-1700,vii,2
1650-1700,viii,1
1650-1700,vincent,1
1650-1700,vol,1
1650-1700,volum,7
1650-1700,voyag,2
1650-1700,westmoreland,1
1650-1700,white,1
1650-1700,willem,1
1650-1700,william,2
1650-1700,wing,56
1650-1700,woodcut,48
1650-1700,word,1
1650-1700,world,1
1650-1700,xerox,1
1650-1700,xi,7
1650-1700,xii,7
1650-1700,xxii,1
1700-1750,abbat,1
1700-1750,aberdeenshir,2
1700-1750,academia,2
1700-1750,accis,1
1700-1750,account,1
1700-1750,actual,1
1700-1750,addig,1
1700-1750,addit,2
1700-1750,advertis,1
1700-1750,advocat,1
1700-1750,aldi,4
1700-1750,also,1
1700-1750,alston,7
1700-1750,alva,3
1700-1750,ann,1
1700-1750,annot,1
1700-1750,anonym,5
1700-1750,anoth,2
1700-1750,approxim,1
1700-1750,april,1
1700-1750,arbor,1
1700-1750,areskin,2
1700-1750,arm,3
1700-1750,armori,8
1700-1750,ascetica,1
1700-1750,attach,1
1700-1750,attribut,2
1700-1750,augustu,4
1700-1750,author,4
1700-1750,bailli,2
1700-1750,baker,2
1700-1750,band,1
1700-1750,barbara,3
1700-1750,bat,1
1700-1750,battista,2
1700-1750,bernardo,1
1700-1750,bibliographi,2
1700-1750,bibliopolarum,2
1700-1750,bibliotheca,11
1700-1750,bibliothequ,2
1700-1750,bielckium,1
1700-1750,bind,1
1700-1750,binder,1
1700-1750,black,1
1700-1750,blair,2
1700-1750,blank,5
1700-1750,blindstamp,1
1700-1750,board,1
1700-1750,book,4
1700-1750,bookplat,16
1700-1750,bord,1
1700-1750,border,1
1700-1750,bound,3
1700-1750,boyl,1
1700-1750,bracket,1
1700-1750,british,1
1700-1750,broadsid,15
1700-1750,buchan,1
1700-1750,bullot,1
1700-1750,burleigh,1
1700-1750,california,3
1700-1750,camerlengo,2
1700-1750,capital,1
1700-1750,caption,1
1700-1750,cardin,2
1700-1750,case,1
1700-1750,cat,4
1700-1750,catalogu,13
1700-1750,center,3
1700-1750,ch,2
1700-1750,charl,2
1700-1750,check,1
1700-1750,chez,1
1700-1750,children,1
1700-1750,chippendal,1
1700-1750,christophoru,1
1700-1750,citi,1
1700-1750,clement,2
1700-1750,clerk,1
1700-1750,clinton,2
1700-1750,coat,3
1700-1750,collect,1
1700-1750,colleg,2
1700-1750,colonel,1
1700-1750,colophon,1
1700-1750,compart,1
1700-1750,conjectur,1
1700-1750,connel,1
1700-1750,contain,1
1700-1750,conten,2
1700-1750,copi,2
1700-1750,crawford,15
1700-1750,critic,1
1700-1750,cs,1
1700-1750,dalrympl,2
1700-1750,damsid,1
1700-1750,daniel,1
1700-1750,darlow,1
1700-1750,date,8
1700-1750,david,1
1700-1750,de,15
1700-1750,deca,1
1700-1750,decemb,1
1700-1750,defo,1
1700-1750,del,1
1700-1750,der,1
1700-1750,desaint,1
1700-1750,design,1
1700-1750,detto,1
1700-1750,devic,2
1700-1750,di,2
1700-1750,digit,1
1700-1750,digitis,7
1700-1750,discour,2
1700-1750,dowi,1
1700-1750,drama,1
1700-1750,dryden,1
1700-1750,du,2
1700-1750,duke,1
1700-1750,dun,2
1700-1750,dunbar,1
1700-1750,dunda,1
1700-1750,earl,2
1700-1750,earli,3
1700-1750,earlier,1
1700-1750,easton,1
1700-1750,ed,2
1700-1750,edinburgh,1
1700-1750,edit,2
1700-1750,edward,1
1700-1750,electron,1
1700-1750,enclos,1
1700-1750,end,7
1700-1750,endpap,3
1700-1750,engl,4
1700-1750,england,1
1700-1750,english,13
1700-1750,engrav,4
1700-1750,entdeckt,1
1700-1750,entitl,1
1700-1750,errata,1
1700-1750,erskin,2
1700-1750,esqr,4
1700-1750,estc,1255
1700-1750,estrix,1
1700-1750,et,1
1700-1750,evan,6
1700-1750,ex,4
1700-1750,extern,7
1700-1750,faint,1
1700-1750,fazaker,1
1700-1750,ferguson,1
1700-1750,ffall,1
1700-1750,ffrom,1
1700-1750,fiction,1
1700-1750,fienn,1
1700-1750,final,2
1700-1750,finish,1
1700-1750,first,6
1700-1750,five,1
1700-1750,floral,1
1700-1750,flyleaf,3
1700-1750,follow,2
1700-1750,forb,2
1700-1750,ford,1
1700-1750,forest,1
1700-1750,form,1
1700-1750,formerli,2
1700-1750,fort,4
1700-1750,foxon,128
1700-1750,franchis,1
1700-1750,franklin,2
1700-1750,free,3
1700-1750,french,1
1700-1750,fridericiana,2
1700-1750,friend,1
